"App name","Date","Time","Duration"
"Messenger","12/19/23","8:48:09 AM","0:00:11"
"Facebook","12/19/23","8:47:53 AM","0:00:15"
"Messenger","12/19/23","8:47:10 AM","0:00:34"
"Facebook","12/19/23","8:46:04 AM","0:01:05"
"Messenger","12/19/23","8:44:49 AM","0:01:14"
"Facebook","12/19/23","8:40:32 AM","0:04:17"
"Screen on (unlocked)","12/19/23","8:40:32 AM","0:00:00"
"Screen off","12/19/23","8:40:32 AM","0:00:00"
"Screen off (locked)","12/19/23","8:40:19 AM","0:00:13"
"Facebook","12/19/23","8:38:24 AM","0:01:55"
"Screen on (unlocked)","12/19/23","8:38:14 AM","0:00:01"
"Screen off","12/19/23","8:38:13 AM","0:00:01"
"Screen off (locked)","12/19/23","8:38:11 AM","0:00:02"
"Screen on (locked)","12/19/23","8:38:01 AM","0:00:10"
"Screen off (locked)","12/19/23","8:19:49 AM","0:18:12"
"Screen on (locked)","12/19/23","8:19:44 AM","0:00:05"
"Screen off (locked)","12/19/23","8:11:58 AM","0:07:46"
"Screen on (locked)","12/19/23","8:11:53 AM","0:00:05"
"Screen off (locked)","12/19/23","7:59:23 AM","0:12:30"
"Clock","12/19/23","7:59:01 AM","0:00:22"
"Screen on (locked)","12/19/23","7:59:01 AM","0:00:00"
"Screen off (locked)","12/19/23","7:00:22 AM","0:58:39"
"Clock","12/19/23","7:00:02 AM","0:00:20"
"Screen on (locked)","12/19/23","7:00:02 AM","0:00:00"
"Screen off (locked)","12/18/23","11:17:21 PM","7:42:40"
"App Usage","12/18/23","11:08:35 PM","0:08:46"
"App Usage","12/18/23","11:07:58 PM","0:00:34"
"Chrome","12/18/23","11:07:37 PM","0:00:08"
"Screen on (unlocked)","12/18/23","11:07:37 PM","0:00:00"
"Screen off","12/18/23","11:07:36 PM","0:00:01"
"Screen off (locked)","12/18/23","10:52:25 PM","0:15:11"
"Screen on (locked)","12/18/23","10:52:19 PM","0:00:06"
"Chrome","12/18/23","10:52:04 PM","0:00:14"
"App Usage","12/18/23","10:50:01 PM","0:02:02"
"Screen on (unlocked)","12/18/23","10:50:01 PM","0:00:00"
"Screen on (locked)","12/18/23","10:49:58 PM","0:00:03"
"Screen off (locked)","12/18/23","10:49:34 PM","0:00:24"
"App Usage","12/18/23","10:48:51 PM","0:00:43"
"Screen on (unlocked)","12/18/23","10:48:51 PM","0:00:00"
"Screen on (locked)","12/18/23","10:48:49 PM","0:00:02"
"Screen off (locked)","12/18/23","10:48:12 PM","0:00:37"
"App Usage","12/18/23","10:47:51 PM","0:00:20"
"Messenger","12/18/23","10:47:47 PM","0:00:05"
"Screen on (unlocked)","12/18/23","10:47:46 PM","0:00:00"
"Screen on (locked)","12/18/23","10:47:44 PM","0:00:02"
"Screen off (locked)","12/18/23","10:47:36 PM","0:00:08"
"Messenger","12/18/23","10:46:23 PM","0:01:13"
"Screen on (unlocked)","12/18/23","10:46:21 PM","0:00:00"
"Screen on (locked)","12/18/23","10:46:19 PM","0:00:02"
"Screen off (locked)","12/18/23","10:45:33 PM","0:00:47"
"App Usage","12/18/23","10:45:29 PM","0:00:01"
"Screen on (unlocked)","12/18/23","10:45:29 PM","0:00:00"
"Screen on (locked)","12/18/23","10:45:27 PM","0:00:02"
"Screen off (locked)","12/18/23","10:45:04 PM","0:00:23"
"App Usage","12/18/23","10:43:27 PM","0:01:37"
"Files","12/18/23","10:43:22 PM","0:00:05"
"Screen on (unlocked)","12/18/23","10:42:11 PM","0:00:00"
"App Usage","12/18/23","10:42:11 PM","0:01:12"
"Screen on (locked)","12/18/23","10:42:07 PM","0:00:04"
"Screen off (locked)","12/18/23","10:41:55 PM","0:00:12"
"App Usage","12/18/23","10:41:49 PM","0:00:06"
"Instagram","12/18/23","10:41:43 PM","0:00:06"
"App Usage","12/18/23","10:41:38 PM","0:00:05"
"Screen on (unlocked)","12/18/23","10:41:38 PM","0:00:00"
"Screen on (locked)","12/18/23","10:41:36 PM","0:00:02"
"Screen off (locked)","12/18/23","10:20:31 PM","0:21:05"
"App Usage","12/18/23","10:19:45 PM","0:00:46"
"Messenger","12/18/23","10:19:33 PM","0:00:01"
"Screen on (unlocked)","12/18/23","10:19:33 PM","0:00:00"
"Screen on (locked)","12/18/23","10:19:31 PM","0:00:02"
"Screen off (locked)","12/18/23","10:11:55 PM","0:07:36"
"Messenger","12/18/23","10:11:53 PM","0:00:02"
"Screen on (unlocked)","12/18/23","10:11:53 PM","0:00:01"
"Screen on (locked)","12/18/23","10:11:51 PM","0:00:02"
"Screen off (locked)","12/18/23","10:02:02 PM","0:09:49"
"Messenger","12/18/23","10:01:44 PM","0:00:18"
"Facebook","12/18/23","10:00:23 PM","0:01:20"
"Screen on (unlocked)","12/18/23","10:00:13 PM","0:00:00"
"Screen on (locked)","12/18/23","10:00:10 PM","0:00:03"
"Screen off (locked)","12/18/23","9:05:31 PM","0:54:39"
"Screen on (unlocked)","12/18/23","9:04:40 PM","0:00:47"
"App Usage","12/18/23","9:04:40 PM","0:00:00"
"Screen on (locked)","12/18/23","9:04:37 PM","0:00:03"
"Screen off (locked)","12/18/23","9:02:18 PM","0:02:19"
"App Usage","12/18/23","9:01:49 PM","0:00:29"
"Discord","12/18/23","9:01:46 PM","0:00:01"
"Screen on (unlocked)","12/18/23","9:01:46 PM","0:00:00"
"Screen on (locked)","12/18/23","9:01:44 PM","0:00:01"
"Screen off (locked)","12/18/23","8:55:37 PM","0:06:07"
"Discord","12/18/23","8:52:56 PM","0:02:41"
"App Usage","12/18/23","8:52:08 PM","0:00:39"
"EasyClaim","12/18/23","8:52:03 PM","0:00:01"
"Screen on (unlocked)","12/18/23","8:52:03 PM","0:00:00"
"Screen on (locked)","12/18/23","8:52:01 PM","0:00:02"
"Screen off (locked)","12/18/23","8:51:06 PM","0:00:55"
"EasyClaim","12/18/23","8:50:53 PM","0:00:14"
"Google Play Store","12/18/23","8:50:43 PM","0:00:10"
"Screen on (unlocked)","12/18/23","8:50:38 PM","0:00:05"
"Screen on (locked)","12/18/23","8:50:36 PM","0:00:02"
"Screen off (locked)","12/18/23","8:50:24 PM","0:00:12"
"Finder","12/18/23","8:49:53 PM","0:00:06"
"Digital Wellbeing","12/18/23","8:49:45 PM","0:00:01"
"Screen on (unlocked)","12/18/23","8:49:45 PM","0:00:00"
"Screen on (locked)","12/18/23","8:49:43 PM","0:00:02"
"Screen off (locked)","12/18/23","8:47:32 PM","0:02:11"
"Digital Wellbeing","12/18/23","8:46:52 PM","0:00:40"
"Finder","12/18/23","8:46:47 PM","0:00:05"
"Screen on (unlocked)","12/18/23","8:46:39 PM","0:00:00"
"Screen on (locked)","12/18/23","8:46:37 PM","0:00:02"
"Screen off (locked)","12/18/23","8:43:46 PM","0:02:51"
"Facebook","12/18/23","8:43:05 PM","0:00:01"
"Screen on (unlocked)","12/18/23","8:43:05 PM","0:00:00"
"Screen on (locked)","12/18/23","8:43:03 PM","0:00:02"
"Screen off (locked)","12/18/23","8:36:51 PM","0:06:12"
"Screen on (unlocked)","12/18/23","8:36:48 PM","0:00:03"
"Facebook","12/18/23","8:36:48 PM","0:00:00"
"Screen on (locked)","12/18/23","8:36:47 PM","0:00:01"
"Screen off (locked)","12/18/23","8:15:36 PM","0:21:10"
"Facebook","12/18/23","8:15:24 PM","0:00:12"
"Messenger","12/18/23","8:15:18 PM","0:00:04"
"Facebook","12/18/23","8:15:13 PM","0:00:01"
"Screen on (unlocked)","12/18/23","8:15:12 PM","0:00:00"
"Screen on (locked)","12/18/23","8:15:10 PM","0:00:02"
"Screen off (locked)","12/18/23","7:58:04 PM","0:17:07"
"Facebook","12/18/23","7:55:28 PM","0:02:35"
"Chrome","12/18/23","7:54:09 PM","0:01:17"
"Screen on (unlocked)","12/18/23","7:54:09 PM","0:00:00"
"Screen on (locked)","12/18/23","7:54:07 PM","0:00:02"
"Screen off (locked)","12/18/23","7:51:26 PM","0:02:41"
"Chrome","12/18/23","7:50:17 PM","0:01:10"
"Facebook","12/18/23","7:50:15 PM","0:00:01"
"Screen on (unlocked)","12/18/23","7:50:14 PM","0:00:00"
"Screen on (locked)","12/18/23","7:50:12 PM","0:00:03"
"Screen off (locked)","12/18/23","7:49:09 PM","0:01:03"
"Facebook","12/18/23","7:46:25 PM","0:02:44"
"Messenger","12/18/23","7:46:07 PM","0:00:17"
"Lazada","12/18/23","7:45:42 PM","0:00:25"
"Finder","12/18/23","7:45:33 PM","0:00:04"
"Messenger","12/18/23","7:44:46 PM","0:00:44"
"BlaBlaCar","12/18/23","7:44:35 PM","0:00:10"
"Screen on (unlocked)","12/18/23","7:44:21 PM","0:00:14"
"Facebook","12/18/23","7:44:20 PM","0:00:00"
"Screen on (locked)","12/18/23","7:44:18 PM","0:00:03"
"Screen off (locked)","12/18/23","7:43:53 PM","0:00:25"
"Screen on (locked)","12/18/23","7:43:46 PM","0:00:06"
"Screen off (locked)","12/18/23","6:41:56 PM","1:01:50"
"Facebook","12/18/23","6:41:07 PM","0:00:49"
"Screen on (unlocked)","12/18/23","6:41:06 PM","0:00:01"
"Screen off","12/18/23","6:41:05 PM","0:00:01"
"Screen off (locked)","12/18/23","6:35:33 PM","0:05:32"
"Facebook","12/18/23","6:34:58 PM","0:00:35"
"Screen on (unlocked)","12/18/23","6:34:58 PM","0:00:00"
"Screen on (locked)","12/18/23","6:34:56 PM","0:00:02"
"Screen off (locked)","12/18/23","6:28:58 PM","0:05:57"
"Facebook","12/18/23","6:28:45 PM","0:00:13"
"Messenger","12/18/23","6:28:41 PM","0:00:04"
"Messenger","12/18/23","6:28:37 PM","0:00:03"
"Spotify","12/18/23","6:28:35 PM","0:00:01"
"Screen on (unlocked)","12/18/23","6:28:35 PM","0:00:00"
"Screen off","12/18/23","6:28:35 PM","0:00:01"
"Screen off (locked)","12/18/23","6:27:41 PM","0:00:53"
"Spotify","12/18/23","6:27:31 PM","0:00:10"
"Facebook","12/18/23","6:26:35 PM","0:00:49"
"Screen on (unlocked)","12/18/23","6:26:35 PM","0:00:00"
"Screen off","12/18/23","6:26:34 PM","0:00:01"
"Screen off (locked)","12/18/23","6:25:45 PM","0:00:49"
"Facebook","12/18/23","6:24:40 PM","0:01:05"
"Screen on (unlocked)","12/18/23","6:24:40 PM","0:00:00"
"Screen off","12/18/23","6:24:39 PM","0:00:01"
"Screen off (locked)","12/18/23","6:24:04 PM","0:00:35"
"Facebook","12/18/23","6:21:54 PM","0:02:10"
"Messenger","12/18/23","6:21:51 PM","0:00:01"
"Screen on (unlocked)","12/18/23","6:21:51 PM","0:00:00"
"Screen off","12/18/23","6:21:50 PM","0:00:01"
"Screen off (locked)","12/18/23","6:21:02 PM","0:00:48"
"Messenger","12/18/23","6:20:43 PM","0:00:18"
"Screen on (unlocked)","12/18/23","6:20:43 PM","0:00:00"
"Screen off","12/18/23","6:20:42 PM","0:00:01"
"Screen off (locked)","12/18/23","6:14:17 PM","0:06:25"
"Messenger","12/18/23","6:13:55 PM","0:00:22"
"Screen on (unlocked)","12/18/23","6:13:54 PM","0:00:00"
"Screen off","12/18/23","6:13:54 PM","0:00:01"
"Screen off (locked)","12/18/23","6:10:55 PM","0:02:58"
"Messenger","12/18/23","6:10:32 PM","0:00:23"
"Screen on (unlocked)","12/18/23","6:10:32 PM","0:00:00"
"Screen off","12/18/23","6:10:31 PM","0:00:01"
"Screen off (locked)","12/18/23","6:09:25 PM","0:01:07"
"Messenger","12/18/23","6:07:46 PM","0:01:38"
"Chrome","12/18/23","6:06:17 PM","0:01:21"
"Messenger","12/18/23","6:05:46 PM","0:00:30"
"Screen on (unlocked)","12/18/23","6:05:45 PM","0:00:00"
"Screen on (locked)","12/18/23","6:05:44 PM","0:00:02"
"Screen off (locked)","12/18/23","6:04:29 PM","0:01:14"
"Messenger","12/18/23","6:04:16 PM","0:00:13"
"Screen on (unlocked)","12/18/23","6:04:16 PM","0:00:00"
"Screen off","12/18/23","6:04:16 PM","0:00:01"
"Screen off (locked)","12/18/23","5:58:09 PM","0:06:07"
"Messenger","12/18/23","5:57:56 PM","0:00:13"
"Screen on (unlocked)","12/18/23","5:57:53 PM","0:00:02"
"Screen off","12/18/23","5:57:53 PM","0:00:00"
"Screen off (locked)","12/18/23","5:57:34 PM","0:00:19"
"Messenger","12/18/23","5:57:12 PM","0:00:22"
"Screen on (unlocked)","12/18/23","5:57:11 PM","0:00:00"
"Screen off","12/18/23","5:57:11 PM","0:00:00"
"Screen off (locked)","12/18/23","5:56:22 PM","0:00:49"
"Messenger","12/18/23","5:55:49 PM","0:00:33"
"Screen on (unlocked)","12/18/23","5:55:49 PM","0:00:00"
"Screen on (locked)","12/18/23","5:55:47 PM","0:00:02"
"Screen off (locked)","12/18/23","5:54:18 PM","0:01:29"
"Messenger","12/18/23","5:53:58 PM","0:00:20"
"Messenger","12/18/23","5:53:50 PM","0:00:05"
"Screen on (unlocked)","12/18/23","5:53:50 PM","0:00:00"
"Screen off","12/18/23","5:53:49 PM","0:00:00"
"Screen off (locked)","12/18/23","5:53:09 PM","0:00:41"
"Messenger","12/18/23","5:52:38 PM","0:00:31"
"Chrome","12/18/23","5:52:36 PM","0:00:01"
"Screen on (unlocked)","12/18/23","5:52:36 PM","0:00:00"
"Screen off","12/18/23","5:52:35 PM","0:00:01"
"Screen off (locked)","12/18/23","5:51:51 PM","0:00:44"
"Chrome","12/18/23","5:49:15 PM","0:02:36"
"Captive Portal Login","12/18/23","5:49:03 PM","0:00:09"
"Chrome","12/18/23","5:48:17 PM","0:00:09"
"Screen on (unlocked)","12/18/23","5:48:17 PM","0:00:00"
"Screen off","12/18/23","5:48:16 PM","0:00:01"
"Screen off (locked)","12/18/23","5:47:08 PM","0:01:08"
"Chrome","12/18/23","5:46:05 PM","0:01:04"
"Facebook","12/18/23","5:45:55 PM","0:00:06"
"Screen on (unlocked)","12/18/23","5:45:55 PM","0:00:00"
"Screen on (locked)","12/18/23","5:45:51 PM","0:00:04"
"Screen off (locked)","12/18/23","5:39:16 PM","0:06:35"
"Facebook","12/18/23","5:38:43 PM","0:00:34"
"Messenger","12/18/23","5:38:16 PM","0:00:26"
"Messenger","12/18/23","5:38:07 PM","0:00:08"
"Zalo","12/18/23","5:37:38 PM","0:00:28"
"Facebook","12/18/23","5:37:13 PM","0:00:23"
"Messenger","12/18/23","5:37:07 PM","0:00:05"
"Screen on (unlocked)","12/18/23","5:37:06 PM","0:00:00"
"Screen on (locked)","12/18/23","5:37:04 PM","0:00:02"
"Screen off (locked)","12/18/23","5:34:41 PM","0:02:23"
"Messenger","12/18/23","5:34:10 PM","0:00:28"
"Screen on (unlocked)","12/18/23","5:34:10 PM","0:00:00"
"Screen off","12/18/23","5:34:10 PM","0:00:01"
"Screen off (locked)","12/18/23","5:32:07 PM","0:02:03"
"Messenger","12/18/23","5:31:46 PM","0:00:20"
"Screen on (unlocked)","12/18/23","5:31:46 PM","0:00:00"
"Screen off","12/18/23","5:31:45 PM","0:00:01"
"Screen off (locked)","12/18/23","5:30:52 PM","0:00:53"
"Messenger","12/18/23","5:30:36 PM","0:00:16"
"Zalo","12/18/23","5:30:31 PM","0:00:01"
"Screen on (unlocked)","12/18/23","5:30:31 PM","0:00:00"
"Screen off","12/18/23","5:30:30 PM","0:00:01"
"Screen off (locked)","12/18/23","5:29:07 PM","0:01:23"
"Zalo","12/18/23","5:29:00 PM","0:00:08"
"Temu","12/18/23","5:28:15 PM","0:00:43"
"Facebook","12/18/23","5:28:07 PM","0:00:05"
"Screen on (unlocked)","12/18/23","5:28:07 PM","0:00:00"
"Screen off","12/18/23","5:28:06 PM","0:00:01"
"Screen off (locked)","12/18/23","5:27:47 PM","0:00:19"
"Facebook","12/18/23","5:27:39 PM","0:00:08"
"Zalo","12/18/23","5:27:15 PM","0:00:23"
"Screen on (unlocked)","12/18/23","5:27:15 PM","0:00:00"
"Screen off","12/18/23","5:27:14 PM","0:00:01"
"Screen off (locked)","12/18/23","5:27:02 PM","0:00:12"
"Zalo","12/18/23","5:26:25 PM","0:00:37"
"Messenger","12/18/23","5:26:21 PM","0:00:03"
"Facebook","12/18/23","5:26:17 PM","0:00:01"
"Messenger","12/18/23","5:25:12 PM","0:01:03"
"Zalo","12/18/23","5:25:09 PM","0:00:01"
"Screen on (unlocked)","12/18/23","5:25:09 PM","0:00:00"
"Screen off","12/18/23","5:25:09 PM","0:00:01"
"Screen off (locked)","12/18/23","5:24:03 PM","0:01:05"
"Zalo","12/18/23","5:23:34 PM","0:00:29"
"Spotify","12/18/23","5:23:30 PM","0:00:04"
"Screen on (unlocked)","12/18/23","5:23:30 PM","0:00:00"
"Screen off","12/18/23","5:23:30 PM","0:00:00"
"Screen off (locked)","12/18/23","5:22:22 PM","0:01:08"
"Spotify","12/18/23","5:22:08 PM","0:00:14"
"Zalo","12/18/23","5:21:33 PM","0:00:30"
"Screen on (unlocked)","12/18/23","5:21:32 PM","0:00:00"
"Screen on (locked)","12/18/23","5:21:30 PM","0:00:02"
"Screen off (locked)","12/18/23","5:20:49 PM","0:00:41"
"Zalo","12/18/23","5:20:25 PM","0:00:24"
"Messenger","12/18/23","5:19:55 PM","0:00:30"
"Zalo","12/18/23","5:19:15 PM","0:00:41"
"Screen on (unlocked)","12/18/23","5:19:15 PM","0:00:00"
"Screen on (locked)","12/18/23","5:19:13 PM","0:00:02"
"Screen off (locked)","12/18/23","5:16:31 PM","0:02:42"
"Zalo","12/18/23","5:15:38 PM","0:00:53"
"Messenger","12/18/23","5:15:08 PM","0:00:30"
"Zalo","12/18/23","5:11:37 PM","0:03:30"
"Screen on (unlocked)","12/18/23","5:11:37 PM","0:00:00"
"Screen off","12/18/23","5:11:36 PM","0:00:01"
"Screen off (locked)","12/18/23","5:05:43 PM","0:05:53"
"Zalo","12/18/23","5:04:14 PM","0:01:29"
"Screen on (unlocked)","12/18/23","5:04:14 PM","0:00:00"
"Screen off","12/18/23","5:04:13 PM","0:00:01"
"Screen off (locked)","12/18/23","5:03:16 PM","0:00:57"
"Zalo","12/18/23","5:00:24 PM","0:02:52"
"Zalo","12/18/23","4:59:51 PM","0:00:27"
"Zalo","12/18/23","4:56:58 PM","0:02:31"
"Discord","12/18/23","4:56:52 PM","0:00:04"
"Zalo","12/18/23","4:55:57 PM","0:00:55"
"Discord","12/18/23","4:55:32 PM","0:00:25"
"Zalo","12/18/23","4:53:16 PM","0:02:12"
"Facebook","12/18/23","4:53:02 PM","0:00:11"
"Discord","12/18/23","4:51:46 PM","0:01:01"
"Zalo","12/18/23","4:51:14 PM","0:00:04"
"Izly","12/18/23","4:50:31 PM","0:00:43"
"Izly","12/18/23","4:49:37 PM","0:00:47"
"Mes Comptes - LCL","12/18/23","4:49:11 PM","0:00:25"
"Izly","12/18/23","4:46:43 PM","0:02:20"
"Facebook","12/18/23","4:46:39 PM","0:00:03"
"Zalo","12/18/23","4:46:17 PM","0:00:22"
"Facebook","12/18/23","4:45:48 PM","0:00:29"
"Izly","12/18/23","4:45:07 PM","0:00:29"
"Zalo","12/18/23","4:44:53 PM","0:00:07"
"Facebook","12/18/23","4:44:15 PM","0:00:37"
"Zalo","12/18/23","4:43:44 PM","0:00:32"
